repo_name,file_path,file_type
next.js,packages/next/src/client/components/use-action-queue.ts,code
next.js,packages/next/src/client/dev/hot-reloader/app/hot-reloader-app.tsx,code
next.js,packages/next/src/client/dev/hot-reloader/pages/hot-reloader-pages.ts,code
next.js,packages/next/src/client/dev/hot-reloader/turbopack-hot-reloader-common.ts,code
next.js,packages/next/src/client/flight-data-helpers.ts,code
next.js,packages/next/src/client/link.tsx,code
next.js,packages/next/src/client/page-bootstrap.ts,code
next.js,packages/next/src/client/page-loader.ts,code
next.js,packages/next/src/client/route-loader.ts,code
next.js,packages/next/src/client/route-params.ts,code
next.js,packages/next/src/compiled/@vercel/routing-utils/LICENSE,code
next.js,packages/next/src/compiled/@vercel/routing-utils/package.json,deps
next.js,packages/next/src/compiled/@vercel/routing-utils/superstatic.js,code
next.js,packages/next/src/compiled/ipaddr.js/LICENSE,code
next.js,packages/next/src/compiled/ipaddr.js/ipaddr.js,code
next.js,packages/next/src/compiled/ipaddr.js/package.json,deps
next.js,packages/next/src/compiled/is-local-address/index.js,code
next.js,packages/next/src/compiled/is-local-address/package.json,deps
next.js,packages/next/src/compiled/node-html-parser/index.js,code
next.js,packages/next/src/compiled/postcss-preset-env/index.cjs,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-client.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-client.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-profiling.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-profiling.profiling.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server-legacy.browser.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server-legacy.browser.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server-legacy.node.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server-legacy.node.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server.browser.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server.browser.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server.bun.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server.edge.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server.edge.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server.node.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-server.node.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-unstable_testing.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom-unstable_testing.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom.react-server.development.js,code
next.js,packages/next/src/compiled/react-dom-experimental/cjs/react-dom.react-server.production.js,code
next.js,packages/next/src/compiled/react-dom-experimental/package.json,deps
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-client.development.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-client.production.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-profiling.development.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-profiling.profiling.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server-legacy.browser.development.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server-legacy.browser.production.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server-legacy.node.development.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server-legacy.node.production.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server.browser.development.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server.browser.production.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server.bun.production.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server.edge.development.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server.edge.production.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server.node.development.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom-server.node.production.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom.development.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom.production.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom.react-server.development.js,code
next.js,packages/next/src/compiled/react-dom/cjs/react-dom.react-server.production.js,code
next.js,packages/next/src/compiled/react-dom/package.json,deps
next.js,packages/next/src/compiled/react-experimental/cjs/react-jsx-dev-runtime.development.js,code
next.js,packages/next/src/compiled/react-experimental/cjs/react-jsx-dev-runtime.react-server.development.js,code
next.js,packages/next/src/compiled/react-experimental/cjs/react-jsx-runtime.development.js,code
next.js,packages/next/src/compiled/react-experimental/cjs/react-jsx-runtime.react-server.development.js,code
next.js,packages/next/src/compiled/react-experimental/cjs/react.development.js,code
next.js,packages/next/src/compiled/react-experimental/cjs/react.production.js,code
next.js,packages/next/src/compiled/react-experimental/cjs/react.react-server.development.js,code
next.js,packages/next/src/compiled/react-experimental/cjs/react.react-server.production.js,code
next.js,packages/next/src/compiled/react-is/package.json,deps
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-client.browser.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-client.browser.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-client.edge.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-client.edge.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-client.node.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-client.node.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-server.browser.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-server.browser.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-server.edge.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-server.edge.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-server.node.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/cjs/react-server-dom-turbopack-server.node.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack-experimental/package.json,deps
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-client.browser.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-client.browser.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-client.edge.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-client.edge.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-client.node.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-client.node.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-server.browser.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-server.browser.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-server.edge.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-server.edge.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-server.node.development.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/cjs/react-server-dom-turbopack-server.node.production.js,code
next.js,packages/next/src/compiled/react-server-dom-turbopack/package.json,deps
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.browser.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.browser.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.edge.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.edge.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.node.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.node.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.node.unbundled.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.node.unbundled.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-server.browser.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-server.browser.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-server.edge.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-server.edge.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-server.node.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-server.node.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-server.node.unbundled.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-server.node.unbundled.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack-experimental/package.json,deps
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.browser.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.browser.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.edge.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.edge.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.node.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.node.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.node.unbundled.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.node.unbundled.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-server.browser.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-server.browser.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-server.edge.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-server.edge.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-server.node.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-server.node.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-server.node.unbundled.development.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-server.node.unbundled.production.js,code
next.js,packages/next/src/compiled/react-server-dom-webpack/package.json,deps
next.js,packages/next/src/compiled/react/cjs/react-jsx-dev-runtime.development.js,code
next.js,packages/next/src/compiled/react/cjs/react-jsx-dev-runtime.react-server.development.js,code
next.js,packages/next/src/compiled/react/cjs/react-jsx-runtime.development.js,code
next.js,packages/next/src/compiled/react/cjs/react-jsx-runtime.react-server.development.js,code
next.js,packages/next/src/compiled/react/cjs/react.development.js,code
next.js,packages/next/src/compiled/react/cjs/react.production.js,code
next.js,packages/next/src/compiled/react/cjs/react.react-server.development.js,code
next.js,packages/next/src/compiled/react/cjs/react.react-server.production.js,code
next.js,packages/next/src/compiled/sass-loader/cjs.js,code
next.js,packages/next/src/compiled/serve-handler/LICENSE,code
next.js,packages/next/src/compiled/serve-handler/index.js,code
next.js,packages/next/src/compiled/serve-handler/package.json,deps
next.js,packages/next/src/compiled/unistore/unistore.js,code
next.js,packages/next/src/export/helpers/create-incremental-cache.ts,code
next.js,packages/next/src/export/index.ts,code
next.js,packages/next/src/export/routes/app-page.ts,code
next.js,packages/next/src/export/routes/app-route.ts,code
next.js,packages/next/src/export/types.ts,code
next.js,packages/next/src/export/worker.ts,code
next.js,packages/next/src/lib/bundler.ts,code
next.js,packages/next/src/lib/generate-interception-routes-rewrites.test.ts,tests
next.js,packages/next/src/lib/generate-interception-routes-rewrites.ts,code
next.js,packages/next/src/lib/helpers/get-npx-command.ts,code
next.js,packages/next/src/lib/is-error.ts,code
next.js,packages/next/src/lib/load-custom-routes.ts,code
next.js,packages/next/src/lib/metadata/metadata.tsx,code
next.js,packages/next/src/lib/needs-experimental-react.ts,code
next.js,packages/next/src/lib/resolve-build-paths.ts,code
next.js,packages/next/src/lib/turbopack-warning.ts,code
next.js,packages/next/src/lib/typescript/writeConfigurationDefaults.test.ts,tests
next.js,packages/next/src/lib/typescript/writeConfigurationDefaults.ts,code
next.js,packages/next/src/lib/verify-partytown-setup.ts,code
next.js,packages/next/src/lib/worker.ts,code
next.js,packages/next/src/next-devtools/dev-overlay.browser.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/cache-indicator.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/devtools-indicator/devtools-indicator.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/devtools-indicator/hooks/use-update-animation.ts,code
next.js,packages/next/src/next-devtools/dev-overlay/components/devtools-indicator/next-logo.stories.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/devtools-indicator/next-logo.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/devtools-indicator/status-indicator.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/devtools-panel/resize/resize-handle.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/errors/dev-tools-indicator/dev-tools-info/user-preferences.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/errors/error-message/error-message.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/errors/error-overlay-layout/error-overlay-layout.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/errors/error-overlay-toolbar/error-overlay-toolbar.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/errors/error-overlay-toolbar/nodejs-inspector-button.stories.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/errors/error-overlay-toolbar/nodejs-inspector-button.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/errors/error-type-label/error-type-label.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/components/hot-linked-text/index.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/container/errors.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/hooks/use-active-runtime-error.ts,code
next.js,packages/next/src/next-devtools/dev-overlay/menu/panel-router.tsx,code
next.js,packages/next/src/next-devtools/dev-overlay/shared.ts,code
next.js,packages/next/src/next-devtools/dev-overlay/storybook/use-overlay-reducer.ts,code
next.js,packages/next/src/next-devtools/server/attach-nodejs-debugger-middleware.ts,code
next.js,packages/next/src/next-devtools/server/middleware-response.ts,code
next.js,packages/next/src/next-devtools/userspace/app/forward-logs.ts,code
next.js,packages/next/src/server/after/after-context.ts,code
next.js,packages/next/src/server/api-utils/node/api-resolver.ts,code
next.js,packages/next/src/server/app-render/action-handler.ts,code
next.js,packages/next/src/server/app-render/app-render-prerender-utils.ts,code
next.js,packages/next/src/server/app-render/app-render-render-utils.ts,code
next.js,packages/next/src/server/app-render/app-render-scheduling.ts,code
next.js,packages/next/src/server/app-render/app-render.tsx,code
next.js,packages/next/src/server/app-render/async-local-storage.ts,code
next.js,packages/next/src/server/app-render/collect-segment-data.tsx,code
next.js,packages/next/src/server/app-render/create-component-styles-and-scripts.tsx,code
next.js,packages/next/src/server/app-render/create-component-tree.tsx,code
next.js,packages/next/src/server/app-render/dynamic-rendering.ts,code
next.js,packages/next/src/server/app-render/entry-base.ts,code
next.js,packages/next/src/server/app-render/flight-render-result.ts,code
next.js,packages/next/src/server/app-render/get-layer-assets.tsx,code
next.js,packages/next/src/server/app-render/get-short-dynamic-param-type.tsx,code
next.js,packages/next/src/server/app-render/make-get-server-inserted-html.tsx,code
next.js,packages/next/src/server/app-render/postponed-state.test.ts,tests
next.js,packages/next/src/server/app-render/render-css-resource.tsx,code
next.js,packages/next/src/server/app-render/server-inserted-html.tsx,code
next.js,packages/next/src/server/app-render/staged-rendering.ts,code
next.js,packages/next/src/server/app-render/staged-validation.tsx,code
next.js,packages/next/src/server/app-render/types.ts,code
next.js,packages/next/src/server/app-render/use-flight-response.tsx,code
next.js,packages/next/src/server/app-render/walk-tree-with-flight-router-state.tsx,code
next.js,packages/next/src/server/app-render/work-unit-async-storage.external.ts,code
next.js,packages/next/src/server/async-storage/work-store.ts,code
next.js,packages/next/src/server/base-server.ts,code
next.js,packages/next/src/server/config-schema.ts,code
next.js,packages/next/src/server/config-shared.ts,code
next.js,packages/next/src/server/config.test.ts,tests
next.js,packages/next/src/server/config.ts,code
next.js,packages/next/src/server/dev/debug-channel.ts,code
next.js,packages/next/src/server/dev/hot-middleware.ts,code
next.js,packages/next/src/server/dev/hot-reloader-turbopack.ts,code
next.js,packages/next/src/server/dev/hot-reloader-types.ts,code
next.js,packages/next/src/server/dev/hot-reloader-webpack.ts,code
next.js,packages/next/src/server/dev/log-requests.ts,code
next.js,packages/next/src/server/dev/next-dev-server.ts,code
next.js,packages/next/src/server/dev/on-demand-entry-handler.ts,code
next.js,packages/next/src/server/dev/static-paths-worker.ts,code
next.js,packages/next/src/server/dynamic-rendering-utils.ts,code
next.js,packages/next/src/server/image-optimizer.ts,code
next.js,packages/next/src/server/instrumentation/types.ts,code
next.js,packages/next/src/server/is-private-ip.test.ts,tests
next.js,packages/next/src/server/is-private-ip.ts,code
next.js,packages/next/src/server/lib/app-info-log.ts,code
next.js,packages/next/src/server/lib/cache-handlers/default.external.ts,code
next.js,packages/next/src/server/lib/cache-handlers/default.ts,code
next.js,packages/next/src/server/lib/chrome-devtools-workspace.ts,code
next.js,packages/next/src/server/lib/dev-bundler-service.ts,code
next.js,packages/next/src/server/lib/incremental-cache/file-system-cache.ts,code
next.js,packages/next/src/server/lib/incremental-cache/index.ts,code
next.js,packages/next/src/server/lib/patch-fetch.ts,code
next.js,packages/next/src/server/lib/router-server.ts,code
next.js,packages/next/src/server/lib/router-utils/block-cross-site.ts,code
next.js,packages/next/src/server/lib/router-utils/cache-life-type-utils.test.ts,tests
next.js,packages/next/src/server/lib/router-utils/cache-life-type-utils.ts,code
next.js,packages/next/src/server/lib/router-utils/resolve-routes.ts,code
next.js,packages/next/src/server/lib/router-utils/router-server-context.ts,code
next.js,packages/next/src/server/lib/router-utils/setup-dev-bundler.ts,code
next.js,packages/next/src/server/lib/start-server.ts,code
next.js,packages/next/src/server/lib/trace/constants.ts,code
next.js,packages/next/src/server/lib/trace/tracer.ts,code
next.js,packages/next/src/server/lib/utils.test.ts,tests
next.js,packages/next/src/server/lib/utils.ts,code
next.js,packages/next/src/server/mcp/get-or-create-mcp-server.ts,code
next.js,packages/next/src/server/mcp/mcp-telemetry-tracker.test.ts,tests
next.js,packages/next/src/server/mcp/mcp-telemetry-tracker.ts,code
next.js,packages/next/src/server/mcp/tools/get-errors.ts,code
next.js,packages/next/src/server/mcp/tools/get-logs.ts,code
next.js,packages/next/src/server/mcp/tools/get-page-metadata.ts,code
next.js,packages/next/src/server/mcp/tools/get-project-metadata.ts,code
next.js,packages/next/src/server/mcp/tools/get-routes.ts,code
next.js,packages/next/src/server/mcp/tools/get-server-action-by-id.ts,code
next.js,packages/next/src/server/next-server.ts,code
next.js,packages/next/src/server/next.ts,code
next.js,packages/next/src/server/node-environment-extensions/console-dim.external.test.ts,tests
next.js,packages/next/src/server/node-environment-extensions/console-dim.external.tsx,code
next.js,packages/next/src/server/node-environment-extensions/date.tsx,code
next.js,packages/next/src/server/node-environment-extensions/node-crypto.tsx,code
next.js,packages/next/src/server/node-environment-extensions/random.tsx,code
next.js,packages/next/src/server/node-environment-extensions/utils.tsx,code
next.js,packages/next/src/server/node-environment-extensions/web-crypto.tsx,code
next.js,packages/next/src/server/patch-error-inspect.ts,code
next.js,packages/next/src/server/render.tsx,code
next.js,packages/next/src/server/request-meta.ts,code
next.js,packages/next/src/server/request/connection.ts,code
next.js,packages/next/src/server/request/cookies.ts,code
next.js,packages/next/src/server/request/fallback-params.test.ts,tests
next.js,packages/next/src/server/request/fallback-params.ts,code
next.js,packages/next/src/server/request/headers.ts,code
next.js,packages/next/src/server/request/params.ts,code
next.js,packages/next/src/server/request/search-params.ts,code
next.js,packages/next/src/server/response-cache/types.ts,code
next.js,packages/next/src/server/resume-data-cache/resume-data-cache.test.ts,tests
next.js,packages/next/src/server/route-modules/app-page/module.ts,code
next.js,packages/next/src/server/route-modules/app-route/module.ts,code
next.js,packages/next/src/server/route-modules/pages/pages-handler.ts,code
next.js,packages/next/src/server/route-modules/route-module.ts,code
next.js,packages/next/src/server/runtime-reacts.external.ts,code
next.js,packages/next/src/server/server-utils.ts,code
next.js,packages/next/src/server/stream-utils/node-web-streams-helper.ts,code
next.js,packages/next/src/server/use-cache/cache-life.ts,code
next.js,packages/next/src/server/use-cache/cache-tag.ts,code
next.js,packages/next/src/server/use-cache/handlers.ts,code
next.js,packages/next/src/server/use-cache/use-cache-wrapper.ts,code
next.js,packages/next/src/server/web/adapter.ts,code
next.js,packages/next/src/server/web/edge-route-module-wrapper.ts,code
next.js,packages/next/src/server/web/spec-extension/revalidate.ts,code
next.js,packages/next/src/shared/lib/app-router-context.shared-runtime.ts,code
next.js,packages/next/src/shared/lib/app-router-types.ts,code
next.js,packages/next/src/shared/lib/constants.ts,code
next.js,packages/next/src/shared/lib/errors/empty-generate-static-params-error.ts,code
next.js,packages/next/src/shared/lib/errors/missing-default-parallel-route-error.ts,code
next.js,packages/next/src/shared/lib/errors/usage-error.ts,code
next.js,packages/next/src/shared/lib/hooks-client-context.shared-runtime.ts,code
next.js,packages/next/src/shared/lib/magic-identifier.test.ts,tests
next.js,packages/next/src/shared/lib/magic-identifier.ts,code
next.js,packages/next/src/shared/lib/router/routes/app.ts,code
next.js,packages/next/src/shared/lib/router/utils/get-dynamic-param.test.ts,tests
next.js,packages/next/src/shared/lib/router/utils/get-dynamic-param.ts,code
next.js,packages/next/src/shared/lib/router/utils/get-segment-param.tsx,code
next.js,packages/next/src/shared/lib/router/utils/interception-prefix-from-param-type.ts,code
next.js,packages/next/src/shared/lib/router/utils/interception-routes.ts,code
next.js,packages/next/src/shared/lib/router/utils/middleware-route-matcher.ts,code
next.js,packages/next/src/shared/lib/router/utils/resolve-param-value.ts,code
next.js,packages/next/src/shared/lib/router/utils/route-regex.test.ts,tests
next.js,packages/next/src/shared/lib/router/utils/route-regex.ts,code
next.js,packages/next/src/shared/lib/segment-cache/segment-value-encoding.ts,code
next.js,packages/next/src/shared/lib/segment.test.ts,tests
next.js,packages/next/src/shared/lib/segment.ts,code
next.js,packages/next/src/shared/lib/turbopack/utils.ts,code
next.js,packages/next/src/shared/lib/utils/reflect-utils.ts,code
next.js,packages/next/src/telemetry/detached-flush.ts,code
next.js,packages/next/src/telemetry/events/build.ts,code
next.js,packages/next/src/telemetry/events/index.ts,code
next.js,packages/next/src/telemetry/events/mcp-telemetry.test.ts,tests
next.js,packages/next/src/telemetry/events/version.ts,code
next.js,packages/next/src/telemetry/storage.ts,code
next.js,packages/next/taskfile-swc.js,code
next.js,packages/next/taskfile.js,code
next.js,packages/next/types/$$compiled.internal.d.ts,code
next.js,packages/next/types/react-dom.d.ts,code
next.js,packages/react-refresh-utils/package.json,deps
next.js,packages/third-parties/package.json,deps
next.js,packages/third-parties/src/google/gtm.tsx,code
next.js,packages/third-parties/src/types/google.ts,code
next.js,pnpm-lock.yaml,deps
next.js,rspack/Cargo.lock,deps
next.js,rspack/crates/binding/Cargo.toml,deps
next.js,rspack/crates/binding/package.json,deps
next.js,rspack/crates/binding/src/lib.rs,code
next.js,rspack/package.json,deps
next.js,rspack/pnpm-lock.yaml,deps
next.js,run-tests.js,code
next.js,rust-toolchain.toml,deps
next.js,scripts/check-is-release.js,code
next.js,scripts/deploy-examples.sh,code
next.js,scripts/generate-release-log.mjs,code
next.js,scripts/get-changed-tests.mjs,code
next.js,scripts/git-info.mjs,code
next.js,scripts/install-native.mjs,code
next.js,scripts/release-stats.sh,code
next.js,scripts/release/publish-npm.ts,code
next.js,scripts/release/slack.ts,code
next.js,scripts/release/version-packages.ts,code
next.js,scripts/run-for-change.js,code
next.js,scripts/run-for-change.mjs,code
next.js,scripts/send-trace-to-jaeger/Cargo.toml,deps
next.js,test/cache-components-tests-manifest.json,tests
next.js,test/deploy-tests-manifest.json,tests
next.js,test/development/acceptance-app/ReactRefreshLogBox-builtins.test.ts,tests
next.js,test/development/acceptance-app/ReactRefreshLogBox-scss.test.ts,tests
next.js,test/development/acceptance-app/ReactRefreshLogBox.test.ts,tests
next.js,test/development/acceptance-app/ReactRefreshLogBoxMisc.test.ts,tests
next.js,test/development/acceptance-app/ReactRefreshModule.test.ts,tests
next.js,test/development/acceptance-app/ReactRefreshRegression.test.ts,tests
next.js,test/development/acceptance-app/app-hmr-changes.test.ts,tests
next.js,test/development/acceptance-app/editor-links.test.ts,tests
next.js,test/development/acceptance-app/error-message-url.test.ts,tests
next.js,test/development/acceptance-app/error-recovery.test.ts,tests
next.js,test/development/acceptance-app/fixtures/app-hmr-changes/tsconfig.json,tests
next.js,test/development/acceptance-app/fixtures/hydration-errors/app/(default)/layout.tsx,tests
next.js,test/development/acceptance-app/fixtures/hydration-errors/app/(extra-attributes)/layout.tsx,tests
next.js,test/development/acceptance-app/fixtures/hydration-errors/app/(script-under-html)/layout.tsx,tests
next.js,test/development/acceptance-app/fixtures/rsc-build-errors/app/server-with-errors/next-cache-in-client/cachetag/page.js,tests
next.js,test/development/acceptance-app/fixtures/rsc-build-errors/app/server-with-errors/next-cache-in-client/unstable_cachetag/page.js,tests
next.js,test/development/acceptance-app/hydration-error.test.ts,tests
next.js,test/development/acceptance-app/invalid-imports.test.ts,tests
next.js,test/development/acceptance-app/rsc-build-errors.test.ts,tests
next.js,test/development/acceptance-app/server-components.test.ts,tests
next.js,test/development/acceptance/ReactRefreshLogBox-app-doc.test.ts,tests
next.js,test/development/acceptance/ReactRefreshLogBox-builtins.test.ts,tests
next.js,test/development/acceptance/ReactRefreshLogBox-scss.test.ts,tests
next.js,test/development/acceptance/ReactRefreshLogBox.test.ts,tests
next.js,test/development/acceptance/ReactRefreshModule.test.ts,tests
next.js,test/development/acceptance/ReactRefreshRegression.test.ts,tests
next.js,test/development/acceptance/error-recovery.test.ts,tests
next.js,test/development/acceptance/hydration-error.test.ts,tests
next.js,test/development/acceptance/server-component-compiler-errors-in-pages.test.ts,tests
next.js,test/development/app-dir/basic/basic.test.ts,tests
next.js,test/development/app-dir/cache-components-dev-cache-scope/app/cached/page.tsx,tests
next.js,test/development/app-dir/cache-components-dev-cache-scope/cache-components-dev-cache-scope.test.ts,tests
